name,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xOnGoal,I_F_xGoals,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,I_F_takeaways,I_F_giveaways
Noah Hanifin,0.52,0.5272,0.5232,56.206199999999995,2.8744,55.08,41.0,25.56,16.88,24.88
Noah Juulsen,0.3194285714285714,0.3048571428571429,0.302,7.200571428571429,0.23114285714285715,7.2,7.828571428571428,25.914285714285715,2.057142857142857,6.0
Noah Philp,0.242,0.24,0.254,4.9719999999999995,0.364,4.8,2.4,3.6,0.4,2.0
Noah Welch,0.296,0.297,0.286,4.232,0.21000000000000002,4.6,2.8,12.2,1.0,2.0
Noel Acciari,0.44880000000000003,0.402,0.4218,25.6362,3.3164,25.72,8.36,51.08,7.68,4.72
Nolan Allan,0.488,0.47000000000000003,0.47400000000000003,9.440000000000001,0.41600000000000004,6.8,12.4,24.4,3.2,8.8
Nolan Baumgartner,0.584,0.518,0.53,4.25,0.3,4.8,0.4,4.0,0.4,2.4
Nolan Foote,0.26839999999999997,0.2584,0.2572,2.3184,0.25880000000000003,2.0,0.48,1.84,0.32,0.4
Nolan Patrick,0.487,0.5105,0.5055,33.0255,3.9844999999999997,32.4,11.1,19.1,9.6,8.6
Nolan Yonkman,0.1615,0.213,0.188,1.472,0.053000000000000005,1.5,0.7,6.0,0.3,0.3
Ole-Kristian Tollefsen,0.32799999999999996,0.36100000000000004,0.369,4.7299999999999995,0.20099999999999998,4.8,2.8,8.4,0.4,2.8
Olen Zellweger,0.42800000000000005,0.492,0.47000000000000003,29.386000000000003,1.1880000000000002,26.1,25.4,9.0,4.2,13.0
Oliver Bjorkstrand,0.48160000000000003,0.524,0.514,59.5268,5.962000000000001,57.3,23.2,19.82,13.5,9.72
Oliver Ekman-Larsson,0.5008,0.5150666666666667,0.5041333333333333,59.081999999999994,3.2126666666666663,58.64,44.81333333333333,45.16,8.946666666666667,16.186666666666667
Oliver Kapanen,0.462,0.534,0.532,5.832,0.5559999999999999,5.2,3.2,0.4,0.0,2.4
Oliver Kylington,0.41685714285714287,0.39799999999999996,0.42314285714285715,14.803714285714285,0.6734285714285715,14.285714285714286,11.371428571428572,6.628571428571429,3.7142857142857144,8.857142857142858
Oliver Lauridsen,0.308,0.278,0.362,3.2119999999999997,0.11600000000000002,3.4,1.6,7.6,0.0,2.6
Oliver Wahlstrom,0.44266666666666665,0.483,0.48166666666666663,27.979666666666667,2.634333333333333,28.3,14.466666666666667,19.133333333333333,3.933333333333333,4.366666666666666
Olivier Magnan,0.496,0.522,0.558,3.595999999999999,0.11200000000000002,3.2,2.4,11.6,1.6,2.8
Olle Alsing,0.144,0.376,0.152,0.32799999999999996,0.02,0.4,0.8,1.6,0.4,0.8
Olle Lycksell,0.35333333333333333,0.35200000000000004,0.3506666666666666,5.612,0.6666666666666666,5.2,1.7333333333333334,1.0666666666666667,0.6666666666666666,1.8666666666666667
Olli Jokinen,0.49342857142857144,0.5168571428571429,0.5102857142857142,72.33,7.142857142857143,72.31428571428572,25.942857142857143,32.2,13.114285714285714,15.371428571428572
Olli Juolevi,0.376,0.381,0.384,8.244,0.278,8.4,6.2,7.4,0.8,3.2
Olli Maatta,0.49418181818181817,0.4563636363636364,0.4625454545454546,29.058,1.281090909090909,30.509090909090908,20.98181818181818,29.01818181818182,5.054545454545455,14.327272727272728
Olli Mtt,0.554,0.496,0.5,27.768,1.6640000000000001,24.4,21.6,7.6,8.4,36.4
Ondrej Kase,0.45171428571428573,0.4888571428571428,0.48114285714285715,33.120000000000005,3.0940000000000003,33.34285714285714,12.742857142857142,7.485714285714286,7.857142857142857,7.371428571428571
Ondrej Palat,0.5204615384615384,0.5130769230769231,0.5121538461538462,45.097692307692306,5.554769230769231,44.738461538461536,18.523076923076925,41.50769230769231,12.384615384615385,12.676923076923076
Ondrej Pavel,0.348,0.3,0.3,1.308,0.16399999999999998,1.2,0.4,0.4,0.4,0.0
Oscar Fantenberg,0.47333333333333333,0.484,0.4793333333333333,19.582666666666668,0.712,19.733333333333334,13.266666666666667,26.533333333333335,2.933333333333333,7.466666666666667
Oscar Klefbom,0.4868571428571428,0.5065714285714286,0.5085714285714286,48.26428571428571,2.105714285714286,50.4,31.085714285714285,14.285714285714286,10.17142857142857,17.485714285714284
Oscar Lindberg,0.47200000000000003,0.446,0.45160000000000006,29.8412,2.6732,29.8,9.64,32.4,5.68,6.08
Oscar Moller,0.5133333333333333,0.5246666666666667,0.51,20.780666666666665,1.988,20.0,8.266666666666667,12.4,1.3333333333333333,4.0
Oskar Bck,0.314,0.254,0.23399999999999999,16.526000000000003,2.512,13.2,6.8,10.0,4.0,18.4
Oskar Lindblom,0.42628571428571427,0.446,0.4402857142857143,29.602571428571427,3.370857142857143,30.285714285714285,10.571428571428571,18.085714285714285,5.057142857142857,4.9714285714285715
Oskar Olausson,0.132,0.17733333333333334,0.156,0.5706666666666665,0.025333333333333333,0.6666666666666666,0.13333333333333333,0.4,0.0,0.26666666666666666
Oskar Osala,0.21600000000000003,0.22599999999999998,0.22400000000000003,0.734,0.06999999999999999,0.4,0.4,0.2,0.0,0.0
Oskar Steen,0.31,0.389,0.327,6.552499999999999,0.564,6.0,2.7,12.5,1.3,0.8
Oskar Sundqvist,0.42619999999999997,0.41759999999999997,0.4282,24.101599999999998,2.908,22.44,8.08,22.9,7.06,5.14
Oskars Bartulis,0.47300000000000003,0.39,0.472,7.962999999999999,0.398,6.6,7.5,10.4,1.6,6.0
Ossi Vaananen,0.418,0.378,0.378,8.982000000000001,0.288,8.0,4.0,35.6,3.6,9.2
Otto Koivula,0.2833333333333333,0.324,0.31,1.6946666666666668,0.15333333333333332,2.2666666666666666,0.6666666666666666,3.466666666666667,0.6666666666666666,0.6666666666666666
Otto Leskinen,0.293,0.238,0.21799999999999997,0.40199999999999997,0.008,0.4,1.0,2.8,0.2,1.4
Owen Beck,0.13,0.13399999999999998,0.122,2.282,0.20800000000000002,2.0,0.6,4.6,0.2,2.2
Owen Nolan,0.487,0.49799999999999994,0.501,57.423,6.236,59.4,16.4,17.6,10.0,12.0
Owen Pickering,0.20400000000000001,0.264,0.254,7.336,0.252,6.0,9.6,5.2,2.0,4.4
Owen Power,0.49050000000000005,0.504,0.48949999999999994,35.673,2.239,36.55,22.7,9.6,7.5,14.55
Owen Sillinger,0.05800000000000001,0.084,0.082,0.0,0.0,0.0,0.4,0.4,0.4,0.4
Owen Tippett,0.49333333333333335,0.4953333333333333,0.5046666666666667,62.032666666666664,5.617999999999999,60.233333333333334,29.066666666666666,35.2,10.566666666666666,9.333333333333334
Ozzy Wiesblatt,0.152,0.144,0.13999999999999999,1.384,0.152,1.2,0.8,3.2,0.0,0.4
P.J. Axelsson,0.514,0.462,0.4640000000000001,35.35,3.7840000000000003,34.8,15.6,22.0,16.4,8.0
P.K. Subban,0.5052307692307693,0.5304615384615385,0.5209230769230769,56.924,2.7607692307692306,60.261538461538464,40.44615384615385,32.03076923076923,9.307692307692308,26.49230769230769
P.O Joseph,0.284,0.262,0.262,17.312,0.6519999999999999,16.8,24.0,14.4,8.0,21.2
PA Parenteau,0.491,0.529,0.5269999999999999,46.13,5.23675,48.325,17.7,22.775,10.975,11.925
Par Lindholm,0.258,0.24733333333333332,0.23800000000000002,15.041333333333334,1.27,13.133333333333333,5.466666666666667,10.8,5.866666666666666,3.3333333333333335
Parker Ford,0.186,0.164,0.188,1.248,0.076,0.8,0.0,2.0,0.8,0.6
Parker Kelly,0.3824,0.32160000000000005,0.3384,22.954,2.3136,21.84,11.36,48.4,6.24,6.0
Parker Wotherspoon,0.37,0.37733333333333335,0.3626666666666667,9.698666666666666,0.316,10.0,9.866666666666667,19.733333333333334,3.6,10.533333333333333
Pascal Dupuis,0.48200000000000004,0.46725000000000005,0.47225,48.893,4.618,49.6,17.8,29.275,7.9,5.0
Pascal Pelletier,0.372,0.388,0.376,1.9760000000000002,0.192,1.6,0.6,1.0,0.4,0.0
Pat Maroon,0.47866666666666663,0.5016666666666667,0.508,32.346,3.8916666666666666,30.866666666666667,9.4,48.43333333333333,6.8,6.733333333333333
Patric Hornqvist,0.5585333333333333,0.5694666666666667,0.5725333333333333,71.04866666666666,8.274133333333333,75.16,17.4,37.8,9.893333333333333,4.506666666666667
Patrice Bergeron,0.5716,0.5614666666666667,0.5629333333333333,85.196,9.545333333333334,87.06666666666666,28.8,21.96,18.506666666666668,9.866666666666667
Patrice Brisebois,0.53,0.5359999999999999,0.512,24.522,1.444,27.2,28.8,18.0,5.6,21.6
Patrice Cormier,0.303,0.3293333333333333,0.32466666666666666,2.728666666666667,0.30333333333333334,2.933333333333333,1.0,5.333333333333333,0.5333333333333333,0.13333333333333333
Patrick Bordeleau,0.29133333333333333,0.32933333333333337,0.31533333333333335,7.641333333333334,0.7213333333333334,8.133333333333333,2.8,39.46666666666667,1.6,2.0
Patrick Brown,0.2657777777777778,0.2611111111111111,0.27022222222222225,7.378444444444445,0.6373333333333333,6.844444444444444,2.4,16.8,1.1555555555555554,1.8222222222222222
Patrick Cannone,0.13999999999999999,0.136,0.16399999999999998,0.46399999999999997,0.1,0.8,0.4,0.8,0.4,0.8
Patrick Davis,0.286,0.317,0.34500000000000003,1.3279999999999998,0.09,1.6,0.8,4.4,0.2,0.4
Patrick Dwyer,0.4308571428571429,0.41685714285714287,0.4134285714285714,36.05714285714286,3.4188571428571426,35.22857142857143,13.428571428571429,41.6,10.485714285714286,4.914285714285715
Patrick Eaves,0.45327272727272727,0.49963636363636366,0.48836363636363633,31.708363636363636,3.3107272727272727,31.09090909090909,11.018181818181818,26.145454545454545,5.418181818181818,3.381818181818182
Patrick Giles,0.15,0.23399999999999999,0.174,4.492,0.42000000000000004,4.8,0.4,7.6,0.4,2.4
Patrick Holland,0.06999999999999999,0.084,0.092,0.5599999999999999,0.048,0.8,0.0,0.8,0.0,0.0
Patrick Kaleta,0.38657142857142857,0.3577142857142857,0.36142857142857143,15.819142857142856,1.4008571428571428,16.6,5.485714285714286,42.0,2.9714285714285715,3.0285714285714285
Patrick Kane,0.5372941176470588,0.5664705882352941,0.5571764705882353,89.93411764705881,8.704,93.55294117647058,38.6,7.352941176470588,15.611764705882353,15.788235294117648
Patrick Marleau,0.5327692307692308,0.5393846153846155,0.5403076923076923,79.78292307692308,10.15123076923077,81.4,26.246153846153845,29.26153846153846,15.076923076923077,18.584615384615386
Patrick Maroon,0.42824999999999996,0.47024999999999995,0.45949999999999996,38.174,4.4835,35.875,10.25,42.45,5.3,9.3
Patrick O'Sullivan,0.4525,0.5405,0.493,55.079499999999996,4.9865,53.2,21.75,11.95,8.95,12.1
Patrick Rissmiller,0.22999999999999998,0.179,0.184,3.3400000000000007,0.392,3.2,0.8,4.4,0.8,0.0
Patrick Russell,0.42733333333333334,0.38466666666666666,0.40066666666666667,10.331999999999999,1.0013333333333334,9.933333333333334,1.8666666666666667,11.4,1.8666666666666667,2.4
Patrick Sharp,0.5566,0.5732,0.5652,83.3892,7.8016,85.48,34.62,21.78,14.66,9.82
Patrick Sieloff,0.139,0.194,0.197,0.546,0.014000000000000002,0.8,0.6,0.8,0.0,0.0
Patrick Wey,0.33399999999999996,0.374,0.346,1.652,0.076,2.0,3.6,4.4,0.4,2.8
Patrick Wiercioch,0.535,0.588,0.5459999999999999,24.826666666666664,1.125,25.133333333333333,20.633333333333333,15.966666666666667,1.8666666666666667,9.366666666666667
Patrik Berglund,0.506,0.5232727272727273,0.5241818181818182,49.703272727272726,5.44509090909091,49.58181818181818,17.527272727272727,33.21818181818182,11.090909090909092,6.0
Patrik Elias,0.54375,0.5525,0.55225,52.8355,5.83275,56.1,21.125,14.1,10.15,14.125
Patrik Koch,0.10400000000000001,0.2,0.2,0.272,0.004,0.4,1.2,1.6,0.0,0.0
Patrik Laine,0.452,0.504,0.5008888888888888,66.59066666666666,6.481333333333334,65.0,30.22222222222222,19.555555555555557,9.622222222222222,16.955555555555556
Patrik Nemeth,0.3812,0.3554,0.3542,18.998,0.7908,19.46,12.1,29.78,2.92,8.56
Paul Bissonnette,0.32733333333333337,0.32466666666666666,0.322,6.811999999999999,0.568,6.666666666666667,2.3333333333333335,24.8,1.0,1.2
Paul Byron,0.4661666666666667,0.44266666666666665,0.45416666666666666,19.80483333333333,2.915,19.516666666666666,6.533333333333333,30.533333333333335,8.116666666666667,6.183333333333334
Paul Carey,0.3097142857142857,0.34171428571428575,0.3465714285714286,4.506571428571428,0.35400000000000004,4.514285714285714,2.0,5.914285714285715,1.8857142857142857,2.2857142857142856
Paul Cotter,0.44000000000000006,0.4085,0.4125,28.928000000000004,3.313,26.4,13.4,63.0,6.7,6.2
Paul Gaustad,0.465,0.43125,0.4385,30.1185,3.1265,31.7,9.5,45.675,6.975,6.45
Paul Kariya,0.505,0.546,0.5389999999999999,49.168,4.208,50.4,20.0,8.6,5.4,6.0
Paul LaDue,0.406,0.41839999999999994,0.4324,5.6224,0.19080000000000003,6.04,5.28,6.72,0.56,2.08
Paul Mara,0.452,0.4666666666666667,0.4653333333333334,26.866666666666667,1.147333333333333,24.533333333333335,15.8,35.333333333333336,2.533333333333333,6.533333333333333
Paul Martin,0.49439999999999995,0.4792,0.48440000000000005,22.572400000000002,1.2658,23.5,18.4,13.66,9.36,11.84
Paul Postma,0.458,0.46975,0.46224999999999994,9.534,0.50675,9.15,9.125,5.875,2.175,4.8
Paul Ranger,0.41733333333333333,0.40399999999999997,0.414,18.418666666666663,0.928,18.533333333333335,11.733333333333333,24.333333333333332,8.733333333333333,11.866666666666667
Paul Stastny,0.5174666666666667,0.5273333333333333,0.5312,52.1292,7.200933333333334,53.18666666666667,12.56,15.48,14.106666666666667,7.213333333333333
Paul Szczechura,0.394,0.448,0.40066666666666667,18.782,2.034666666666667,19.333333333333332,6.0,10.933333333333334,5.066666666666666,1.8666666666666667
Paul Thompson,0.223,0.371,0.27,4.116,0.22800000000000004,4.4,1.2,10.2,1.0,0.4
Pavel Buchnevich,0.5006666666666667,0.5153333333333333,0.512,55.70044444444444,6.531555555555556,54.6,21.666666666666668,19.933333333333334,12.755555555555556,17.4
Pavel Datsyuk,0.58125,0.585,0.583,65.6985,7.15575,66.175,28.825,23.725,30.325,15.675
Pavel Dorofeyev,0.45600000000000007,0.425,0.4375,34.376,3.94,33.8,11.85,4.5,4.4,6.0
Pavel Kubina,0.4885,0.488,0.491,46.9955,2.378,49.35,32.05,40.2,11.45,14.8
Pavel Mintyukov,0.458,0.481,0.48100000000000004,29.308999999999997,2.2600000000000002,29.4,21.8,30.4,5.6,14.2
Pavel Zacha,0.5264,0.5192,0.5222,42.6208,5.0166,41.56,13.1,23.7,10.0,12.36
Pavol Demitra,0.563,0.5700000000000001,0.542,37.547999999999995,4.408,38.1,16.9,7.8,4.6,5.8
Pavol Regenda,0.396,0.387,0.392,5.098000000000001,0.622,4.8,1.0,3.8,1.6,1.0
Per Ledin,0.136,0.128,0.132,0.9199999999999999,0.028000000000000004,0.8,0.0,1.2,0.8,0.0
Perttu Lindgren,0.304,0.284,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Cehlarik,0.437,0.441,0.4505,4.76,0.598,4.1,1.4,1.7,2.4,1.8
Peter Forsberg,0.174,0.302,0.26799999999999996,1.364,0.052000000000000005,1.2,0.8,1.2,0.4,0.0
Peter Harrold,0.5245714285714286,0.5334285714285715,0.5354285714285715,13.290571428571427,0.7874285714285714,13.657142857142857,7.142857142857143,8.228571428571428,2.057142857142857,3.6857142857142855
Peter Holland,0.362,0.37542857142857144,0.37142857142857144,23.374285714285715,2.3028571428571425,23.142857142857142,7.457142857142857,16.857142857142858,9.028571428571428,5.085714285714285
Peter LeBlanc,0.072,0.096,0.092,0.27999999999999997,0.036,0.0,0.0,0.8,0.0,0.0
Peter Mueller,0.49450000000000005,0.5325,0.5269999999999999,45.4735,4.005,47.2,19.15,11.7,9.65,6.4
Peter Olvecky,0.372,0.461,0.39299999999999996,4.829,0.305,3.8,2.6,2.8,1.4,1.8
Peter Regin,0.4814285714285715,0.49457142857142855,0.506,20.268857142857144,2.221142857142857,20.085714285714285,7.628571428571429,9.771428571428572,7.542857142857143,2.9714285714285715
Peter Schaefer,0.154,0.178,0.158,3.982,0.52,4.0,3.2,7.2,3.2,0.4
Petr Kalus,0.312,0.188,0.22000000000000003,0.0,0.0,0.0,0.0,1.6,0.0,0.0
Petr Prucha,0.42,0.4953333333333333,0.42066666666666663,27.673333333333336,3.3560000000000003,27.066666666666666,9.333333333333334,21.6,5.733333333333333,4.4
Petr Straka,0.244,0.236,0.23199999999999998,0.968,0.156,0.8,0.8,1.6,0.4,0.4
Petr Sykora,0.5293333333333333,0.59,0.5733333333333334,48.285333333333334,5.1066666666666665,48.266666666666666,19.866666666666667,4.666666666666667,5.333333333333333,7.866666666666666
Petr Vrana,0.42400000000000004,0.43000000000000005,0.426,2.834,0.26,2.4,3.2,0.0,0.8,1.6
Petter Granberg,0.21800000000000003,0.205,0.2455,1.611,0.044,1.7,0.7,8.4,0.2,1.1
Petteri Lindbohm,0.34750000000000003,0.32999999999999996,0.361,5.6225,0.225,6.0,3.9,7.5,1.3,1.3
Petteri Nokelainen,0.3953333333333333,0.42533333333333334,0.4313333333333333,22.00133333333333,1.9626666666666668,24.066666666666666,7.8,22.933333333333334,4.933333333333334,4.333333333333333
Peyton Krebs,0.44079999999999997,0.4716,0.4708,23.634,2.2136,21.44,10.92,27.2,4.48,8.8
Phil Kessel,0.5034666666666666,0.5337333333333334,0.5162666666666667,90.04533333333333,8.702666666666667,91.90666666666667,42.693333333333335,4.773333333333333,12.32,20.986666666666668
Phil Oreskovic,0.172,0.22200000000000003,0.24,4.796,0.16799999999999998,4.8,1.6,8.8,0.4,3.2
Phil Varone,0.278,0.3248,0.32,5.7352,0.6512,6.4,2.16,5.36,1.36,2.4
Philip Broberg,0.5495,0.49749999999999994,0.5115000000000001,15.752500000000001,0.697,14.85,12.4,7.8,3.7,12.2
Philip Holm,0.144,0.196,0.21200000000000002,0.284,0.004,0.0,0.0,0.4,0.0,0.4
Philip Kemp,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philip Larsen,0.4406666666666667,0.48333333333333334,0.4683333333333334,12.316,0.6483333333333333,12.6,10.633333333333333,13.133333333333333,1.4333333333333333,4.866666666666666
Philip McRae,0.356,0.5640000000000001,0.37,4.7299999999999995,0.48,5.0,3.2,3.2,0.0,1.2
Philip Samuelsson,0.27266666666666667,0.338,0.2826666666666667,1.492,0.04533333333333333,1.8666666666666667,0.8,1.3333333333333333,0.4,0.8
Philip Tomasino,0.48550000000000004,0.4845,0.48200000000000004,32.066,3.5,31.25,10.8,14.3,5.6,9.6
Philipp Kurashev,0.3996,0.4572,0.4436,35.8632,3.8271999999999995,35.16,17.28,12.6,11.16,8.0
Philippe Boucher,0.42000000000000004,0.45999999999999996,0.48599999999999993,27.360000000000003,1.1540000000000001,26.4,16.6,32.2,4.8,8.6
Philippe Cornet,0.12,0.172,0.128,0.0,0.0,0.0,0.0,0.8,0.0,0.8
Philippe Dupuis,0.40549999999999997,0.434,0.38849999999999996,14.042499999999999,1.1055,14.55,3.5,17.25,5.4,1.9
Philippe Maillet,0.16,0.252,0.20800000000000002,0.752,0.128,0.4,0.0,0.4,0.0,0.4
Philippe Myers,0.39171428571428574,0.4185714285714286,0.3831428571428572,15.936571428571428,0.5617142857142857,15.542857142857143,13.371428571428572,19.742857142857144,4.257142857142857,7.0285714285714285
Phillip Danault,0.5036363636363637,0.5001818181818182,0.4978181818181818,45.25490909090909,5.335272727272727,45.29090909090909,15.4,28.163636363636364,10.727272727272727,13.472727272727273
Phillip Di Giuseppe,0.4168888888888889,0.4126666666666667,0.4133333333333334,20.656444444444443,1.7593333333333334,20.133333333333333,6.444444444444445,29.377777777777776,3.8666666666666667,2.6222222222222222
Pierre Engvall,0.4873333333333333,0.4713333333333333,0.4453333333333333,40.159,4.462,39.7,17.633333333333333,16.0,6.866666666666666,12.0
Pierre-Cedric Labrie,0.168,0.184,0.192,3.8946666666666667,0.368,3.066666666666667,2.2666666666666666,13.333333333333334,1.0666666666666667,0.9333333333333333
Pierre-Edouard Bellemare,0.4242,0.4052,0.3978,32.635799999999996,3.1431999999999998,32.24,12.68,24.54,12.92,7.1
Pierre-Luc Dubois,0.5115000000000001,0.53725,0.52825,67.30225,8.36125,63.5,22.25,35.875,10.95,15.175
Pierre-Luc Letourneau-Leblond,0.2184,0.2304,0.2268,1.2835999999999999,0.09360000000000002,1.28,0.56,5.04,0.0,0.56
Pierre-Marc Bouchard,0.44666666666666666,0.46199999999999997,0.456,27.362333333333332,2.6123333333333334,29.7,9.533333333333333,2.933333333333333,6.366666666666666,6.6
Pierre-Olivier Joseph,0.40800000000000003,0.48650000000000004,0.429,17.233,0.596,18.4,14.5,16.3,6.9,6.2
Pierrick Dube,0.16799999999999998,0.16799999999999998,0.22400000000000003,1.524,0.176,1.2,0.4,0.8,0.0,0.0
Pius Suter,0.4868,0.48719999999999997,0.4808,45.814400000000006,6.1276,47.04,16.12,15.12,12.04,8.92
Pontus Aberg,0.3555,0.404,0.35550000000000004,19.4785,1.533,18.7,9.45,7.9,3.3,6.0
Pontus Holmberg,0.5146666666666666,0.474,0.48200000000000004,19.822,2.542666666666667,18.6,8.666666666666666,14.133333333333333,3.8666666666666667,6.266666666666667
Quinn Hughes,0.5228571428571429,0.566,0.5537142857142857,50.19685714285714,2.3377142857142856,50.285714285714285,51.857142857142854,6.371428571428571,13.17142857142857,18.8
Quintin Laing,0.383,0.34299999999999997,0.354,7.640000000000001,0.576,8.0,4.4,10.8,1.0,1.2
Quinton Byfield,0.4928,0.5176000000000001,0.5075999999999999,38.622800000000005,4.8392,32.76,14.24,16.64,8.24,8.48
Quinton Howden,0.44800000000000006,0.43550000000000005,0.4415,9.811,1.0265,10.35,2.85,17.3,2.8,0.8
R.J. Umberger,0.50975,0.4995,0.49749999999999994,59.19325,7.0645,62.45,17.4,37.55,11.625,6.85
Radek Bonk,0.52,0.516,0.53,36.88,4.3759999999999994,40.8,13.6,23.2,10.2,6.4
Radek Dvorak,0.437,0.41733333333333333,0.4156666666666667,35.56066666666666,3.497,35.8,10.7,15.033333333333333,11.633333333333333,9.6
Radek Faksa,0.46399999999999997,0.43119999999999997,0.4372,38.6388,4.7494,37.26,12.56,37.84,11.46,8.92
Radek Martinek,0.4693333333333333,0.4516666666666667,0.45066666666666666,13.844,0.5333333333333333,13.866666666666667,9.333333333333334,13.333333333333334,7.3,7.466666666666667
Radek Smolenak,0.295,0.344,0.343,2.8810000000000002,0.179,3.0,0.0,0.8,0.2,0.0
Radim Simek,0.5056,0.4824,0.48119999999999996,13.003599999999999,0.8495999999999999,13.68,8.64,33.48,5.68,8.48
Radim Vrbata,0.5216000000000001,0.5479999999999999,0.5484,73.0146,6.365600000000001,76.78,26.62,13.32,11.04,8.6
Radim Zohorna,0.5269999999999999,0.49749999999999994,0.51,6.9935,0.8155000000000001,6.4,2.4,8.1,2.8,0.8
Radko Gudas,0.48815384615384616,0.45246153846153847,0.4664615384615385,39.994461538461536,1.319076923076923,39.784615384615385,29.73846153846154,92.87692307692308,5.8,16.846153846153847
Rafael Harvey-Pinard,0.3565,0.3795,0.3715,9.448,1.555,8.8,3.5,11.7,1.8,3.1
Raffi Torres,0.4276666666666667,0.46066666666666667,0.455,31.130999999999997,3.0986666666666665,31.8,7.666666666666667,34.4,5.866666666666666,6.8
Raitis Ivanans,0.1875,0.2485,0.221,4.888,0.4465,4.3,1.5,20.6,0.7,2.2
Raman Hrabarenka,0.284,0.18,0.186,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Randy Jones,0.43600000000000005,0.41900000000000004,0.41550000000000004,18.145,0.9925,17.25,15.4,12.7,6.25,12.7
Raphael Diaz,0.5025000000000001,0.48949999999999994,0.499,23.0025,0.9209999999999999,21.4,20.2,11.1,3.9,9.4
Raphael Lavoie,0.381,0.384,0.346,3.653,0.42000000000000004,2.8,2.2,5.8,0.2,0.6
Rasmus Andersson,0.48577777777777775,0.4946666666666667,0.49177777777777776,41.34444444444444,2.064,41.4,23.822222222222223,15.177777777777777,7.555555555555555,16.466666666666665
Rasmus Asplund,0.43119999999999997,0.3996,0.40159999999999996,19.195999999999998,2.1652,20.32,2.56,7.12,3.92,2.96
Rasmus Dahlin,0.4877142857142857,0.5431428571428571,0.5359999999999999,59.94685714285714,3.702285714285714,65.02857142857142,41.142857142857146,42.42857142857143,11.857142857142858,22.714285714285715
Rasmus Kupari,0.3992,0.40880000000000005,0.37200000000000005,16.858,1.5412000000000001,15.36,5.6,20.48,3.28,5.12
Rasmus Rissanen,0.21600000000000003,0.282,0.278,1.06,0.028000000000000004,1.2,2.0,10.0,0.0,1.2
Rasmus Ristolainen,0.45283333333333337,0.4638333333333334,0.4673333333333333,45.11083333333333,2.3898333333333333,48.233333333333334,26.433333333333334,63.31666666666667,6.35,14.1
Rasmus Sandin,0.5756666666666667,0.5726666666666667,0.5736666666666667,21.288666666666664,1.144,20.2,18.366666666666667,28.0,6.033333333333333,11.866666666666667
Ray Macias,0.438,0.503,0.42800000000000005,1.2440000000000002,0.10300000000000001,0.8,1.2,0.6,0.4,1.0
Ray Whitney,0.5563333333333333,0.596,0.5883333333333333,62.101,6.655,60.666666666666664,27.166666666666668,8.766666666666667,15.966666666666667,15.833333333333334
Raymond Sawada,0.18000000000000002,0.20133333333333334,0.21600000000000003,0.6293333333333334,0.042666666666666665,0.6666666666666666,0.4,2.6666666666666665,0.26666666666666666,0.13333333333333333
Reese Johnson,0.2248,0.214,0.2212,10.0156,1.0615999999999999,10.16,3.76,33.76,2.4,1.84
Reid Boucher,0.36266666666666664,0.409,0.404,15.026,1.4316666666666669,15.2,4.8,6.1,3.2,1.6666666666666667
Reilly Smith,0.5054285714285714,0.5171428571428572,0.5088571428571428,53.45285714285714,6.509285714285714,53.07142857142857,20.014285714285716,20.485714285714284,14.185714285714285,14.014285714285714
Reilly Walsh,0.2,0.248,0.25,0.564,0.008,0.8,0.4,0.0,0.0,0.4
Rem Pitlick,0.34519999999999995,0.3956,0.3876,9.6824,1.4476,9.28,1.92,5.16,3.68,6.12
Remi Elie,0.46900000000000003,0.43550000000000005,0.4485,10.687999999999999,1.145,9.45,4.7,16.3,3.5,4.2
Rene Bourque,0.4755555555555555,0.48177777777777775,0.4791111111111111,54.85533333333333,5.31,52.8,21.555555555555557,31.11111111111111,9.466666666666667,7.555555555555555
Rhett Gardner,0.333,0.3155,0.34700000000000003,3.5229999999999997,0.2825,3.1,1.5,6.6,1.0,0.8
Rhett Rakhshani,0.344,0.321,0.341,1.722,0.10800000000000001,1.0,0.4,0.2,0.8,0.4
Rich Clune,0.2712,0.30560000000000004,0.2664,7.104,0.6115999999999999,7.36,2.72,30.0,1.44,1.2
Rich Peverley,0.5076666666666667,0.514,0.5086666666666667,54.233,5.793333333333334,53.93333333333333,17.566666666666666,10.2,15.166666666666666,12.2
Richard Panik,0.4608,0.4814,0.46399999999999997,31.578400000000002,3.5818,30.86,13.14,33.5,8.18,7.08
Richard Park,0.458,0.4553333333333333,0.45466666666666666,42.282666666666664,3.964,43.266666666666666,18.0,12.933333333333334,16.333333333333332,8.8
Richard Petiot,0.40099999999999997,0.34199999999999997,0.383,2.622,0.088,2.4,1.9,7.4,0.8,1.8
Richard Zednik,0.454,0.492,0.48599999999999993,60.226,7.188,60.2,19.2,27.0,8.6,8.4
Rick Nash,0.5388000000000001,0.5438000000000001,0.5432,96.039,9.2412,98.56,34.26,26.76,20.32,14.2
